,tweet_text
840,"RT @hemantrajora_: Sad News : 49 years old Doctor of Fortis Escort Hospital dies of Corona Virus. 

He was sick and home quarantine for few…"
841,@LadyNordix @nytimes There is no such thing as herd-immunity with corona-virus. Antibodies decrease fast in only 2-… https://t.co/BIaLMfaNlE
842,"What do you think? Is 'CORONIL' really cure of corona??
#CORONIL #Covid_19 #PatanjaliAyurved"
843,"It was just heard that Patanjali has made the drug of COVID-19, named as #Coronil &amp; #Swasari_Vati. If this news is… https://t.co/HbtoaiaPOK"
844,"RT @MumbaiMirror: For the first time in a couple of weeks, #Maharashtra reported the lowest number of deaths in a single day.

#COVID19 #Mu…"
845,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
846,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
847,"RT @DistrictAdmini3: Be A Corona Warrior, Wear A Mask. Mask Up Lower Dibang Valley- a call to all citizens of the district to fight the COV…"
848,"#Patanjali
Corona after #Patanjali released #CORONIL medicine :
Covid  19 : https://t.co/OyyXM78Cnj"
849,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
850,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
851,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
852,"RT @akashgubrele: #Patanjali  launch Ayurvedic drug to cure Covid 19 within 14 days

#BabaRamdev to Corona : https://t.co/dTFaX4USGA"
853,How has buying a new bed changed after the Corona Virus Pandemic? We look at the options and safety measures in pla… https://t.co/wBIofOIZjC
854,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
855,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
856,"Patanjali launches clinically research based, zero mortality Corona kit, aiming at treating Respiratory complicatio… https://t.co/JTgsNP0KJH"
857,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
858,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
859,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
860,RT @firstpost: One of the servitors of Shree #JagannathTemple tested positive for #COVID19 during mandatory testing of priests and police p…
861,"COVID-19
WORLDOMETER
Deaths- 474,671
Active Cases- 3,774,043
Closed Cases- 5,428,590
Recovered- 4,95,3919
Total Cas… https://t.co/cHUPCxMaML"
862,RT @firstpost: The government has decided that Muslims from #India will not travel to #SaudiArabia for #Haj2020 after the kingdom conveyed…
863,"RT @banda_pahad_ka: Ramdev Baba discovered #CORONIL for #Covid_19 
* le CORONA - https://t.co/elWaWKGxie"
864,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
865,RT @firstpost: The government has decided that Muslims from #India will not travel to #SaudiArabia for #Haj2020 after the kingdom conveyed…
866,"It was just heard that Patanjali has made the drug of COVID-19, named as #Coronil &amp; #Swasari_Vati. If this news is… https://t.co/o3WWipw91O"
867,"#bignews : 
#yogi #patanjali has prepared first Ayurvedic-clinically controlled, research, evidence and trial based… https://t.co/F4lthfvjuL"
868,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
869,"Winnie Byanyima, the executive director of UNAIDS, warned in a global teleconference on COVID-19 and HIV on 7 May t… https://t.co/poE9l0MLm5"
870,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
871,"RT @Memeghnad: Coronil - A drug that cures coronavirus in 14 days.

The only thing you need to do after taking the drug is keep yourself lo…"
872,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
873,"RT @abhijeet_dipke: Systematic growth in Covid-19 cases in GUJARAT. 

13 June -  517 
14 June -  511 
15 June -  514 
16 June -  524 
17 Ju…"
874,"RT @firstpost: With 14,933 people testing positive for coronavirus in a single day, #India's #COVID19 tally climbed to 4,40,215 on Tuesday…"
875,"RT @akashgubrele: #Patanjali  launch Ayurvedic drug to cure Covid 19 within 14 days

#BabaRamdev to Corona : https://t.co/dTFaX4USGA"
876,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
877,"@Anish_Trends Systematic growth in Covid-19 cases in GUJARAT. 

21 June -  580
22 June -  563 

Corona doesn't have… https://t.co/jV2r3tkmM4"
878,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
879,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
880,RT @MariaVSokolova: Call for Submissions: Trade Experettes COVID-19 Blog Post Series — Trade Experettes https://t.co/OecjWHamdw https://t.c…
881,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
882,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
883,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
884,One of the servitors of Shree #JagannathTemple tested positive for #COVID19 during mandatory testing of priests and… https://t.co/sBQIOQbvhZ
885,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
886,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
887,"Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diari… https://t.co/vwtyLE70W8"
888,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
889,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
890,Every one wishing that 'Coronil' is cure of corona virus but for some reasons they can't believe it's true. Why?… https://t.co/aEFFz6Hp5m
891,@cbseindia29 cancel board exam covid-19 risk is so high in July above 6lakhs people infected due to corona Virus yo… https://t.co/EWx35vp6oz
892,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
893,"#Patanjali 
According to #ramdevbaba #CORONIL can cure covid-19 corona virus within 14 days!  

If it works out, it… https://t.co/scBHrCJ8oe"
894,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
895,RT @kluisenaar: Parents have converged at the Makaula senior secondary school in Mount Frere where more than 180 learners contracted the co…
896,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
897,RT @NikhilSinghBJP: #Patanjali india launches first COVID 19 ayurvedic Medicine - CORONIL  Coronil that cures corona virus within 7-14 days…
898,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
899,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
900,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
901,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
902,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
903,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
904,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
905,"RT @itsmesandeep887: #Patanjali #CORONIL #coronavirus
Ramdev claims to have made 1st medicine against Covid-19, recovery in 7 days........…"
906,"RT @bunnygeetha: I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona
#3YearsForDJSensation…"
907,"RT @Memeghnad: Coronil - A drug that cures coronavirus in 14 days.

The only thing you need to do after taking the drug is keep yourself lo…"
908,"I would really like to know who owns this store 😳🤣🤣

#COVID #COVID19 #COVID__19 #coronavirus #Corona… https://t.co/4F4dd0oLSN"
909,China gives Corona Virus to the world and India gave its cure. This is  the basic difference between two countries.… https://t.co/KOFBUn1pak
910,RT @NikhilSinghBJP: #Patanjali india launches first COVID 19 ayurvedic Medicine - CORONIL  Coronil that cures corona virus within 7-14 days…
911,"RT @htTweets: Elaborating on the details, the Yoga guru said an app will be launched for the delivery of the #corona kit.

https://t.co/r6i…"
912,"RT @itsmesandeep887: #Patanjali #CORONIL #coronavirus
Ramdev claims to have made 1st medicine against Covid-19, recovery in 7 days........…"
913,RT @NikhilSinghBJP: #Patanjali india launches first COVID 19 ayurvedic Medicine - CORONIL  Coronil that cures corona virus within 7-14 days…
914,"#Patanjali Launches Ayurvedic Drug    Coronil to Cure COVID-19

Meanwhile Baba Ramdev 
 after launching corona medi… https://t.co/bpIWer3bWn"
915,"RT @AshutoshV10: Patanjali launches Ayurvedic drug, 'Coronil and Swasari Vati' to treat COVID-19.

It claimed 100% success rate in clinical…"
916,"Baba raamdev launched medicine
For covid-19

Corona viruse be like :- https://t.co/24swUPTNi8"
917,"RT @acharyaks90: According to @yogrishiramdev Coronil is made from a mixture of Ashwagandha, Giloy and Tulsi and can be taken twice daily -…"
918,"RT @Theorigintimes: #corona #covid19 #coronatablet #vaccine @PypAyurved #CORONIL @PatanjaliDairy @yogrishiramdev 
Ramdev’s Patanjali launch…"
919,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
920,"Patanjali prepared the first Ayurvedic-clinically controlled, research, evidence &amp; trial based medicine for COVID19… https://t.co/6HRjBKvlpq"
921,"RT @Memeghnad: Coronil - A drug that cures coronavirus in 14 days.

The only thing you need to do after taking the drug is keep yourself lo…"
922,RT @enough14: Police and #COVID19: Two of a Kind - Why One Nurse Risked Her Life to Fight the Virus and the Police - Reblogged from @crimet…
923,"RT @Theorigintimes: #corona #covid19 #coronatablet #vaccine @PypAyurved #CORONIL @PatanjaliDairy @yogrishiramdev 
Ramdev’s Patanjali launch…"
924,"RT @LimbuMirchi: Kopar Road #Dombivli closed/sealed for public movement @KDMCOfficial #KDMC #Kalyan #Dombivli #Corona

PC :- @Mumbaikar_Bha…"
925,"RT @PypAyurved: In times of Covid-19 crisis, Patanjali is distributing biscuits, juice and chywanprash to Corona Warriors who are selflessl…"
926,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
927,Avengers arrive with a new weapon Coronil to save the world From  deadly Corona Virus Launch of first and foremost… https://t.co/2iBFB3Snix
928,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
929,"RT @Memeghnad: Coronil - A drug that cures coronavirus in 14 days.

The only thing you need to do after taking the drug is keep yourself lo…"
930,"RT @TweetsZarsha: After the #Covid_19 pandemic, the world is at one front, battling the disease while at the other, devising a post-corona…"
931,RT @kluisenaar: Parents have converged at the Makaula senior secondary school in Mount Frere where more than 180 learners contracted the co…
932,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
933,"RT @fnsalsaif: Peter Navarro,Trump’s trade advisor, accuses China of deliberately spreading the coronavirus abroad and sending 100000s abro…"
934,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
935,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
936,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
937,CMS give a online classes is excelente step during covid-19 period &amp; related teachers were doing toomuch work hard… https://t.co/5Zs2SRuPAk
938,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
939,"I can not believe!!😦😯

The only solution for the president of the United States regarding Corona is not to test peo… https://t.co/QgvSKYukWG"
940,@auyouthenvoy_ @YouLeadSummit Covid-19 is with us and is going to be with us. As for now it is not a time to separa… https://t.co/stPDeAbfVO
941,BREAKING NEWS: Mermaid Man tests negative for COVID-19 https://t.co/l5ZYzbv58W
942,"RT @MyNation: COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL #Corona #coro…"
943,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
944,RT @mmnu: The Corona crisis asks for creative solutions and new forms of teaching.  All educational institutions have started with the depl…
945,"COVID-19 is having a major impact not only on Western economies, but across the world. In this paper, @MachteldO an… https://t.co/cKQgqB4LBw"
946,"In NIIMS, samples of approx 40 patients were taken for covid-19 on 20th June afternoon. Today is fourth day and rep… https://t.co/xIhoLw77nX"
947,"RT @MumbaiMirror: For the first time in a couple of weeks, #Maharashtra reported the lowest number of deaths in a single day.

#COVID19 #Mu…"
948,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
949,RT @DrSarithaKR: @PypAyurved @Ach_Balkrishna @yogrishiramdev Patanjali sansthan has launched the coronil tablets against the novel corona v…
950,"@Fmohnigeria Please, what is Covid-19 and what is corona virus?

Okay ooo"
951,"RT @itsmesandeep887: #Patanjali #CORONIL #coronavirus
Ramdev claims to have made 1st medicine against Covid-19, recovery in 7 days........…"
952,"RT @Theorigintimes: #corona #covid19 #coronatablet #vaccine @PypAyurved #CORONIL @PatanjaliDairy @yogrishiramdev 
Ramdev’s Patanjali launch…"
953,"Covid-19 fallout takes higher toll on women 

While women appear to be more resilient than men to #COVIDー19 in term… https://t.co/9Qe8RFFYFj"
954,RT @DrSarithaKR: @PypAyurved @Ach_Balkrishna @yogrishiramdev Patanjali sansthan has launched the coronil tablets against the novel corona v…
955,"COVID-19: While world struggles to find vaccine, Patanjali launches Coronil, claiming 100% recovery. 

#CORONIL… https://t.co/kwx2EfI0GR"
956,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
957,"Kopar Road #Dombivli closed/sealed for public movement @KDMCOfficial #KDMC #Kalyan #Dombivli #Corona

PC :-… https://t.co/1VvQCYQWn7"
958,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
959,"RT @AmitKgamely: #corona contagion, #SWASARI_VATI, #CORONIL
#corona #ayurveda #PatanjaliAyurved
#Patanjali Set to Launch First 'Evidence-ba…"
960,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
961,RT @aruj_raj: Patanjali Launches the Ayurvedic Corona Medicine (Coronil) according to the present​ trails on the COVID-19 Patients. Hope fo…
962,"#IndiaFightsCorona
India is committed to fight against COVID-19. Read more on https://t.co/ZpUraGtDSo
via NaMo App"
963,"#IndiaFightsCorona
The Modi Govt initiated the delivery of hydroxychloroquine to 55 countries. Find out more on … https://t.co/Nqz3lK9uJc"
964,"#IndiaFightsCorona
India is helping the world to fight COVID-19. Find out more on https://t.co/j4Ae9PnbdC
via NaMo App"
965,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
966,"#IndiaFightsCorona
India is putting up a spirited fight against COVID-19 . Read more on https://t.co/TiBU1IqjHi
via NaMo App"
967,"RT @TheOliveKnife: In COVID-19

CO stands for corona
VI for virus
D for disease &amp; 19 for 2019

But according to Madarsa educated Pigistan m…"
968,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
969,"#patanjali made first time corona ( covid - 19 ) medicine 
NOW #babaramdevji be like 😂😂 https://t.co/8WuHlgTzrz"
970,"#IndiaFightsCorona
Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://t.co/TiBU1IqjHi
via NaMo App"
971,"RT @AshutoshV10: Patanjali launches Ayurvedic drug, 'Coronil and Swasari Vati' to treat COVID-19.

It claimed 100% success rate in clinical…"
972,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
973,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
974,"@zartajgulwazir @Fereeha Who is explaining further in talk show? 
Who got trolled for covid statements. Corona has… https://t.co/12w1fQiR2j"
975,"Patanjali launches Ayurvedic drug, 'Coronil and Swasari Vati' to treat COVID-19.

It claimed 100% success rate in c… https://t.co/r8vB4njeAI"
976,"RT @hemantrajora_: Sad News : 49 years old Doctor of Fortis Escort Hospital dies of Corona Virus. 

He was sick and home quarantine for few…"
977,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
978,"RT @itsmesandeep887: #Patanjali #CORONIL #coronavirus
Ramdev claims to have made 1st medicine against Covid-19, recovery in 7 days........…"
979,"RT @akashgubrele: #Patanjali  launch Ayurvedic drug to cure Covid 19 within 14 days

#BabaRamdev to Corona : https://t.co/dTFaX4USGA"
980,@yogrishiramdev baba ji many many congratulations and thanks for launching first ayurvedic medicine CORONIL for cur… https://t.co/ImwaKddrcQ
981,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
982,"RT @PKotekar: #IndiaFightsCorona
Find out more on how India under PM Modi’s leadership has tackled COVID-19 https://t.co/zEWsdjHhE4
via NaM…"
983,"RT @indiatvnews: Patanjali to launch ayurvedic COVID-19 drugs Swasari Vati, Coronil today; claims cure within 14 days | via @IndiaTVNews…"
984,Patanjali Launches the Ayurvedic Corona Medicine (Coronil) according to the present​ trails on the COVID-19 Patient… https://t.co/PWfNNeII5y
985,Our Antimicrobial Shield is the World's First Surface Disinfectant which has demonstrated effectiveness (&gt;99.9% Ina… https://t.co/bT0ZlhOWTh
986,RT @ActionTime: #Antibody Levels in Recovered #COVID-19 Patients Decline Sharply &amp; Quickly Within Just 2-3 Months: Research Showed #Antibod…
987,"RT @Pseudopanditt: #Patanjali launch ayurvedic drug to cure covid 19 within 14 days 

Corona's condition right now : https://t.co/Z7GtXzWHuv"
988,"Peter Navarro,Trump’s trade advisor, accuses China of deliberately spreading the coronavirus abroad and sending 100… https://t.co/QrvF9Q0XSJ"
989,"#babaramdev to Corona right now, Launch of firsr and foremost evidence-based ayurvedic medicine for Covid-19… https://t.co/qTLGN47IJr"
990,"#corona #covid19 #coronatablet #vaccine @PypAyurved #CORONIL @PatanjaliDairy @yogrishiramdev 
Ramdev’s Patanjali la… https://t.co/frOmDCKVsq"
991,"#Corona After Knowing That #Pantanjali Successfully Made Covid 19 Cure  #CORONIL

Corona:- https://t.co/si0yMpA834"
992,#Patanjali india launches first COVID 19 ayurvedic Medicine - CORONIL  Coronil that cures corona virus within 7-14… https://t.co/5VYeKHuQcx
993,"RT @PunManDhan: #Patanjali to launch ayurvedic drug for Covid-19 , cure within 14 days - #BabaRamdev
#Patnajali to corona patients now- htt…"
994,"RT @LavanyaBallal: Appalling !
Doctors don’t come for duty, No food, no water, life isn’t working at Victoria hospital Bangalore where coro…"
995,RT @anusha_puppala: #AndhraPradesh Chief Minister @ysjagan  on instructed officials to conduct comprehensive #COVID19 screening for all hou…
996,RT @videsichora: Patanjali's Corona Kit is helpful for corona patients who are NOT on ventilators. @yogrishiramdev has said we are testing…
997,RT @an_untamed: Morrison is calling it 'The Corona Recession' - what an arsehole! He must be so happy about the virus letting him off the h…
998,"RT @IndyLiveRadio: Today's highlights on #indyliveradio : 

10am  - Clacks WFI podcast
11am - The Locker Room 
Noon - The Corona Diaries
2p…"
999,Check out our COVID-19 knowledge Hub for mental health resources - https://t.co/emh8vqeDl1 #WorldWellBeingWeek
